cliente_id,nombre,segmento,score_credito,fecha_alta,ciudad
4991,Frank Banks,bronze,345,2022-07-08,North Brenda
4992,Lee Hernandez,silver,813,2022-11-18,West Deborahberg
4993,Kyle Wilcox,silver,800,2022-04-28,Lake Amandafurt
4994,Colleen Larson,bronze,672,2022-02-11,Rachelborough
4995,Brooke Martin,bronze,814,2024-08-25,East Michael
4996,Kathy Griffith,bronze,674,2023-12-10,Catherinefurt
4997,Mason Mendez,gold,444,2021-12-12,Michaelfort
4998,Bradley Rodriguez,gold,798,2021-12-02,Ruizburgh
4999,Dana Wright,gold,738,2023-04-04,Parkerside
5000,Megan Lin,bronze,591,2021-03-22,Krausemouth
5001,Tamara Barajas,gold,676,2024-02-15,Millerside
5002,Kyle Aguirre,silver,305,2023-04-06,Shaneshire
5003,George Lucas,silver,665,2024-06-04,Alejandrohaven
5004,Rebecca Poole,gold,386,2021-11-17,East Lisaside
5005,Stephen Roberts,bronze,302,2022-01-23,Maryland
5006,Sharon Burton,silver,837,2024-02-29,Pachecochester
5007,Jesse Fleming,silver,483,2025-11-01,Douglasfurt
5008,Jessica Foster,bronze,816,2021-08-11,West Joyceview
5009,Derek Nelson,silver,772,2024-09-15,Blackburnville
5010,Steven Sanders,silver,792,2022-08-09,Kristyport
5011,Elizabeth Hutchinson,silver,652,2023-05-10,Dustinborough
5012,Edward Edwards,gold,765,2022-02-23,Port Olivia
5013,Edward Nguyen,silver,616,2025-04-02,Huffside
5014,Amanda Hernandez,silver,708,2024-08-03,Dodsonside
5015,Julie Clayton,gold,690,2023-04-18,East Trevor
5016,Allen Harris,bronze,721,2023-04-04,Shelbymouth
5017,Kevin Fox,gold,785,2024-04-21,New Kimberly
5018,Karen Young,silver,790,2025-11-10,New Francis
5019,Pamela Gonzalez,gold,709,2025-03-05,South Lindsay
5020,David Smith,gold,562,2025-12-19,Port Patrickmouth
5021,Jose Jones,silver,835,2024-03-16,Tammychester
5022,Albert Matthews,bronze,341,2024-03-27,New Roger
5023,Hunter Cuevas,gold,639,2026-01-31,Chasefurt
5024,Dominique Leblanc,bronze,820,2022-05-31,Jordanhaven
5025,Gary Ray,silver,644,2021-06-22,South Andrewside
5026,Donna Diaz,gold,674,2023-05-26,Dianabury
5027,Melissa Sanford,gold,330,2023-01-10,Brianaville
5028,Robert Phillips,gold,410,2026-02-08,Brianfort
5029,Aaron Lewis,bronze,781,2023-04-26,Acostastad
5030,Curtis Cole,silver,743,2024-06-12,West Jessehaven
5031,Anthony Chen,silver,521,2024-09-21,Stephenville
5032,Jeffrey Hudson,gold,393,2023-02-22,Lake Melissahaven
5033,Theresa Reynolds,gold,632,2022-05-23,Ortizfort
5034,Lisa May,gold,321,2025-04-09,Lake Kylefurt
5035,Sheila Anderson,gold,416,2024-02-03,Fullerfort
5036,Patricia Miller,bronze,669,2025-05-01,Brianville
5037,Mary Spencer,gold,454,2024-04-28,Kristinaview
5038,Jennifer Burton,silver,826,2022-01-26,New James
5039,Teresa Stone,gold,474,2026-01-27,Cohenshire
5040,Laurie Wood,bronze,363,2025-11-10,Stevenfort
5041,William English,gold,401,2024-04-17,New Eduardohaven
5042,Susan Franklin,silver,425,2022-06-30,Cherylhaven
5043,Kelly Garza,bronze,422,2026-01-12,Port Nicole
5044,Julie Mitchell,silver,415,2022-10-06,Foxberg
5045,Nicholas Hernandez,gold,352,2024-09-14,Michaelside
5046,Joseph Waller,bronze,439,2024-12-09,Timothyshire
5047,Timothy Vasquez,silver,322,2021-11-14,Charlesfurt
5048,Susan Cruz,bronze,373,2022-10-23,North Mary
5049,David Ward,silver,809,2023-10-13,Lopezville
5050,Nicole Alvarez,silver,462,2022-03-29,West Randallborough
5051,Mr. Michael Jenkins,silver,703,2025-07-11,Deborahshire
5052,Lauren Hess,gold,590,2025-09-02,Meganview
5053,Jennifer Hull,bronze,786,2022-03-14,Mayerbury
5054,Nicholas Glover,bronze,725,2024-02-18,Donaldchester
5055,Gary Rodriguez,bronze,397,2025-08-21,Mataburgh
5056,Jason Lee,silver,681,2021-08-18,South Aprilville
5057,Ian Smith,silver,764,2022-04-30,Brianfurt
5058,Sharon Williams,gold,836,2023-11-15,Hallstad
5059,Alexandra Faulkner DVM,silver,656,2021-12-13,North Melody
5060,Marie King,gold,734,2022-09-01,Port Jamesland
5061,Sarah Keller,gold,617,2025-12-23,Port Elijah
5062,Willie White,silver,600,2025-03-12,Valeriemouth
5063,Mrs. Emily Mullins DDS,bronze,788,2024-01-30,South Melissamouth
5064,Katelyn Miller,gold,517,2022-12-09,East Julie
5065,Meredith Miller,gold,531,2023-07-17,Port Sandra
5066,Cynthia Powell,silver,513,2024-02-12,Alexanderland
5067,Stephen Hughes,silver,446,2023-11-01,Jonesmouth
5068,Robert Durham,gold,662,2022-08-16,Paulaport
5069,Kenneth Cook,silver,779,2022-01-18,Stephensland
5070,William Rivers,bronze,725,2025-10-27,North Alexandraborough
5071,Nancy Patel,silver,790,2022-12-23,Port Georgefurt
5072,Emily Ramirez,bronze,771,2021-07-27,Jacksonchester
5073,Mrs. Allison Jackson,silver,419,2025-06-20,West Andrew
5074,Tami Norton,gold,787,2023-04-05,Halehaven
5075,Richard Moses,gold,640,2024-10-06,West Jenniferstad
5076,Gerald Hughes,gold,536,2022-10-09,Lynchberg
5077,Lisa Johnson,bronze,590,2022-06-19,Jacobton
5078,Ryan Graves,bronze,741,2021-04-14,Gillchester
5079,Tiffany Escobar,silver,699,2021-09-20,Port Allisonchester
5080,Thomas Johnson,bronze,800,2024-10-26,Turnerton
5081,Mark Vaughn,silver,313,2025-11-22,South Marktown
5082,Denise Montoya,silver,434,2021-07-23,South Lisachester
5083,John Johnson,silver,501,2023-07-30,New Brooke
5084,Daniel Thomas,gold,573,2021-12-17,Jerrychester
5085,Timothy Wolfe,bronze,603,2021-09-28,Allenstad
5086,Sierra Mcbride,gold,352,2022-06-07,Robertfurt
5087,Larry Kennedy,gold,443,2022-09-04,Whiteheadfort
5088,Nicholas Peterson,bronze,582,2023-10-09,Bryantchester
5089,Shelley Ballard,bronze,485,2025-06-18,Garciaburgh
5090,Joseph Jones,bronze,393,2025-01-17,Lake Samuel
5091,Dr. Alyssa Kaiser MD,silver,310,2025-04-06,Rossmouth
5092,Victoria Brown,silver,393,2022-01-30,Port Marcus
5093,Marvin Rose,silver,331,2022-10-12,Masseyshire
5094,Dr. Kimberly Gordon,bronze,409,2024-07-12,East Karen
5095,Katherine Romero,bronze,478,2025-01-28,Shaunfurt
5096,Michelle Smith,gold,428,2021-03-28,Seanside
5097,Wyatt Gordon,bronze,620,2021-08-21,North Teresa
5098,Matthew Wilson,bronze,806,2024-11-15,Rogersport
5099,Erin Watson,silver,668,2021-08-01,East Gina
5100,Philip Harris,silver,359,2021-05-20,Wagnermouth
5101,William Davidson,silver,443,2021-10-25,Marybury
5102,Brandon Morris,silver,509,2023-01-30,Francisfurt
5103,James Orr,silver,635,2022-06-30,New Jonathan
5104,Lauren Campbell,silver,832,2024-06-27,North Kimberly
5105,Amanda Jones,gold,398,2023-01-25,South Michaelside
5106,Samantha Williams,gold,830,2025-06-12,Mccarthyport
5107,Eric Jackson,gold,849,2025-05-06,East Philipport
5108,Troy Quinn,gold,386,2021-07-28,Allisonside
5109,Jesse Perez,bronze,527,2022-11-28,Debraton
5110,Kenneth Adams,gold,319,2024-12-05,West Danielland
5111,Debbie Gomez,gold,840,2021-05-19,Loganchester
5112,Juan Thompson,silver,693,2021-08-13,East Lindsaymouth
5113,Ronald Campbell,bronze,789,2024-01-02,Hendrickshaven
5114,Melissa Hernandez,gold,453,2022-11-12,Andrewshire
5115,Carmen Peterson,silver,744,2022-02-04,Kimberlychester
5116,Joseph Cordova,bronze,835,2022-12-20,Port Kelly
5117,Rhonda Stanley,bronze,333,2025-04-12,Lake Kevin
5118,Cody Robles,gold,318,2021-08-26,New Sabrinaside
5119,Mike Hanna,bronze,424,2021-11-21,Davidfurt
5120,Walter Hill,bronze,685,2021-10-25,Port Sheilaview
5121,Justin Mcdonald,silver,638,2023-06-06,East Kenneth
5122,Brenda Dunn,silver,718,2026-01-11,Sydneybury
5123,Sandra Sparks,silver,349,2022-06-29,Port Melanie
5124,Alexander Snyder,bronze,628,2023-04-13,Port Alex
5125,Charles Schmidt,silver,714,2024-11-20,Brandtshire
5126,Marc Mays,gold,477,2022-06-01,Bradleyburgh
5127,Adrian Myers,bronze,414,2022-12-13,Brianton
5128,Wanda Simmons,bronze,378,2024-05-05,East Mark
5129,Gregory House,silver,704,2025-10-04,West Roberttown
5130,Matthew Cole,gold,477,2023-11-04,East William
5131,Dennis Herrera,bronze,649,2024-11-19,Amyview
5132,Laura Wilson,gold,325,2025-01-11,Lake Carloston
5133,Reginald Johnson,gold,372,2024-10-26,Port Samantha
5134,Kelly Le,bronze,815,2021-07-30,South Jason
5135,Robert Hernandez,gold,371,2023-07-03,South Andrea
5136,Corey Walker,silver,374,2023-10-31,Maciasborough
5137,Lisa Ball,gold,600,2023-11-12,New Tiffanychester
5138,William Guzman,bronze,510,2024-07-30,Port Jesseton
5139,Anthony Watts,gold,430,2021-12-05,Lake Monicaburgh
5140,Lonnie Martinez,silver,501,2021-05-25,Cohenville
5141,Mary Marshall,silver,617,2024-09-28,West Michellestad
5142,Thomas Santiago,bronze,687,2021-06-17,Raytown
5143,Sheryl Eaton,gold,314,2025-08-26,Lake Elizabeth
5144,Sergio Waters,gold,586,2025-07-13,North Wendy
5145,Jacqueline Morgan,silver,756,2022-05-22,Jacquelineburgh
5146,Jeremy Downs,gold,743,2024-07-07,Lake Carolynbury
5147,Catherine Marshall,bronze,494,2021-10-03,Lake Noah
5148,Jeffrey Gray,bronze,666,2024-10-30,West Matthew
5149,Sarah Burton,silver,479,2024-09-07,Henrymouth
5150,Maria Cook,silver,561,2021-07-12,Choiport
5151,Jermaine Ellis,gold,410,2022-08-16,South Wanda
5152,Lori Mcdaniel,bronze,412,2022-04-18,Sarahmouth
5153,Bruce Hammond,bronze,368,2023-08-28,Michealview
5154,Jason Bright,gold,619,2022-10-21,West Lisa
5155,Samuel Gardner,silver,607,2025-01-30,Port Brianaside
5156,Andrea Sheppard,gold,690,2025-07-10,West Kelly
5157,Amber Ramirez,bronze,751,2025-08-27,Pruittborough
5158,Thomas Young,bronze,443,2021-04-04,Sylviatown
5159,Abigail Rollins,silver,537,2024-01-18,West Georgefort
5160,Sara Harris,gold,307,2022-05-29,North Samanthamouth
5161,Sara Wood,bronze,701,2022-02-14,Ryanside
5162,Megan Mason,gold,435,2021-07-08,Caseview
5163,Anthony Beck,gold,508,2025-08-29,West Robertfort
5164,Deborah Thompson MD,gold,703,2023-05-13,Hunterbury
5165,Jessica Payne,silver,846,2022-07-17,Mariastad
5166,Brad Hester,bronze,756,2021-10-17,Port Jessicaview
5167,Aaron Morris,bronze,464,2021-08-07,Arnoldhaven
5168,Veronica Sharp,gold,520,2024-01-04,North Meganfurt
5169,Selena Hudson,silver,473,2026-02-10,Kayleehaven
5170,Troy Ramirez,bronze,688,2024-03-15,South Ginaberg
5171,John Rodriguez,silver,313,2025-12-31,Ericstad
5172,Maria Fletcher,silver,344,2025-04-14,East Loriburgh
5173,Kelly Garcia,silver,628,2022-09-07,Port David
5174,Tracy Mccullough,bronze,811,2022-08-14,Lake Katelynfort
5175,Mr. Steven Parker,silver,406,2022-07-27,Stevensshire
5176,Elizabeth Robles,gold,451,2021-06-03,North Caleb
5177,Angela Brown,gold,562,2025-01-18,Port Brandiland
5178,Kathryn Johnson,silver,729,2024-01-11,East Melanieberg
5179,Erin Smith,silver,357,2024-04-03,Josephshire
5180,Kathleen Espinoza,silver,529,2024-11-15,Armstrongfort
5181,Jacob Tucker,bronze,625,2024-11-30,Melissaton
5182,Anthony Perez,silver,411,2024-08-20,North Jacquelineshire
5183,Paul Robbins,silver,749,2022-02-24,North Scottstad
5184,Ashley Gonzalez,gold,577,2025-08-23,Ellisonhaven
5185,Robert Wilson,gold,343,2023-05-08,Port Christopher
5186,Michele Carrillo,silver,577,2022-08-21,Danielleburgh
5187,Christine Forbes,silver,552,2023-05-30,West Victor
5188,Christian Holt,gold,729,2021-04-09,North Anthony
5189,Carmen Little,bronze,359,2024-10-25,New Sarah
5190,Jennifer Hernandez,gold,637,2024-07-09,North Williamfort
5191,Colin Byrd,gold,830,2022-07-03,Vargasfurt
5192,David Fuller,bronze,775,2023-10-06,Chrisside
5193,Robert Alvarado,bronze,557,2022-01-11,Gonzalezfort
5194,Sean Brown,gold,318,2022-03-13,Delacruzborough
5195,Michael Carr,gold,697,2023-05-06,South Josephland
5196,Spencer Keller,bronze,789,2022-08-02,North Markberg
5197,Sara Livingston,gold,622,2024-09-12,New Briannamouth
5198,Michele Rice,bronze,559,2022-04-30,Andersontown
5199,Vicki Eaton,gold,776,2022-03-06,Davisview
5200,Holly Medina,silver,485,2025-06-26,Johnsonside
5201,Michael Hughes,bronze,377,2022-05-02,West Elizabethshire
5202,Natasha Kirk,gold,440,2022-01-31,West Paula
5203,Jill Bates,silver,449,2025-11-02,Teresamouth
5204,Michael Wilson,bronze,321,2024-11-27,South Susanmouth
5205,Dr. Michelle Martinez,silver,305,2026-01-12,North Cynthia
5206,Jamie Jackson,silver,689,2025-08-31,South Dustinberg
5207,Angela Stevens,bronze,685,2021-09-15,North Jenniferfurt
5208,Elizabeth Ramos,gold,706,2024-07-09,Carsonside
5209,Kimberly Hull,bronze,703,2023-08-16,Kellerview
5210,Heidi Garza,silver,646,2021-03-07,Chadberg
5211,David Wilson,bronze,301,2025-01-06,South Annabury
5212,Lori Faulkner,silver,673,2026-02-26,Port Mary
5213,Lisa Nicholson,silver,445,2024-02-27,Shawnchester
5214,Crystal Palmer,gold,815,2021-03-17,Munozfurt
5215,Denise Martinez,silver,705,2021-10-24,North Brandon
5216,Sherry Long,silver,495,2025-10-19,Terribury
5217,Arthur Anderson,silver,433,2023-10-12,Reyeschester
5218,Rebecca Hendrix,bronze,407,2022-10-23,New Frederick
5219,Christopher Gonzales,gold,374,2022-05-06,New Elizabeth
5220,Yvonne Johnson,bronze,531,2022-03-13,South Lorifurt
5221,Patty Powers,bronze,365,2022-02-27,Lake Kathrynfurt
5222,Richard Smith,silver,781,2024-07-31,Jasonborough
5223,Donald Coleman,gold,355,2025-11-02,West Williambury
5224,Donna Howell,bronze,369,2023-07-16,North Joan
5225,Michael Shaw,bronze,610,2022-07-11,South Paulview
5226,Debra Dixon,bronze,423,2024-07-09,Lake Stevenland
5227,Joseph Stephens,silver,302,2024-05-03,Lake James
5228,Christine Ellis,gold,711,2024-10-15,West Julieville
5229,Tamara Chavez,gold,704,2023-03-03,Grimesfurt
5230,Patrick Cooper,gold,772,2025-12-21,Lake Jameschester
5231,Wendy Holland,silver,651,2021-12-18,North Danielfurt
5232,Katherine Morris,bronze,503,2021-10-14,South Hannah
5233,Terry Williams,gold,407,2024-08-15,South Joseph
5234,Jamie Mitchell,gold,349,2021-06-15,Cynthiatown
5235,Alexandria Molina,bronze,599,2022-03-02,Port Catherine
5236,Renee Wheeler,bronze,643,2024-06-29,Kellystad
5237,James Booth,gold,609,2025-01-26,Christineton
5238,Anthony Powell,bronze,545,2024-03-27,North Greggfort
5239,Jacob Webb,gold,596,2024-12-09,New Renee
5240,Christopher Obrien,gold,438,2022-07-15,New Jeremy
5241,Jeremy Scott,gold,741,2025-02-14,Smithton
5242,Thomas Savage,gold,546,2024-08-13,East John
5243,Jonathan Hughes,bronze,834,2022-07-02,Mitchellbury
5244,Penny Price,gold,838,2023-05-12,Lindamouth
5245,Michael Peterson,silver,740,2022-04-23,South Kaitlin
5246,William Garcia,gold,328,2021-04-10,Schmidtberg
5247,Oscar Newton,bronze,632,2021-04-07,Bennettside
5248,Cassandra Tate,gold,382,2021-03-28,Port Nicoleside
5249,Alexander Johnson,silver,572,2021-07-12,South Anitatown
5250,Mario Young,bronze,705,2025-08-05,Debraborough
5251,Angela Dickson,gold,567,2023-02-25,West Juanborough
5252,Sherri Bowen,silver,750,2024-11-19,West Megan
5253,Jerry Lawson,silver,457,2021-11-04,West Ericamouth
5254,Tracy Smith,silver,367,2024-06-12,Travisland
5255,Michael Garrison,silver,828,2024-07-31,West Patrickton
5256,Darlene Hickman,bronze,667,2023-04-20,East David
5257,Jeffrey Patterson,bronze,722,2026-01-20,Williamhaven
5258,Scott Robles,gold,713,2021-04-24,Francisborough
5259,Luke Boyd,bronze,592,2025-08-24,Emilyborough
5260,Austin Schultz,silver,779,2022-08-15,Valerieberg
5261,Calvin Ford,bronze,517,2023-08-20,Wisefort
5262,Michelle Carr,bronze,629,2024-07-17,Port Peterberg
5263,Michael Farmer,bronze,733,2023-12-27,Johnsonmouth
5264,Kathleen Nunez,gold,747,2025-09-12,Danahaven
5265,Amanda Massey,gold,414,2022-10-12,Diazchester
5266,Jonathan Clark,bronze,584,2025-02-08,South Kathy
5267,Ashley Gomez,silver,748,2022-10-19,East Christineville
5268,Natasha Mitchell,gold,395,2023-04-07,Brooksland
5269,Kathleen Duncan,bronze,309,2025-11-10,Nelsontown
5270,Veronica Clay,silver,807,2026-01-04,North Daniel
5271,Ashley Watson,silver,758,2024-06-16,Parkhaven
5272,Edgar Hamilton,bronze,521,2022-08-14,Ingramhaven
5273,Katherine Nelson,gold,347,2024-10-22,Evelynburgh
5274,Margaret Ponce,silver,367,2021-10-20,Marthaberg
5275,Brandon Foster,bronze,323,2023-01-31,South Thomas
5276,Joanna Perkins,silver,717,2024-12-11,New Charles
5277,Jason Perry,gold,462,2022-09-17,Millerburgh
5278,Jennifer Small,gold,748,2025-01-20,Harrisside
5279,Mark Jones,silver,737,2022-03-16,Barnettside
5280,Ethan Hines,bronze,409,2021-09-22,West Darrellbury
5281,Christopher Brown,bronze,329,2021-09-05,Glassshire
5282,Francisco Robinson,silver,324,2022-10-20,New Christopherstad
5283,Charles Mendez,gold,353,2021-07-08,Lake David
5284,William Hall,silver,676,2024-08-18,West Beth
5285,Mary Taylor,gold,735,2024-10-12,Lake Megan
5286,Bailey Nelson,gold,696,2023-05-12,South Terri
5287,Brian Chavez,gold,684,2023-08-06,Meganmouth
5288,Barbara Bishop,gold,652,2022-05-12,Sarahview
5289,John Bailey,silver,474,2025-12-16,New John
5290,Melinda Cruz,gold,709,2023-09-08,South Adam
5291,Andrew Martinez,gold,419,2024-07-18,Carrillotown
5292,Sarah Bush,gold,439,2021-11-16,New Bettyberg
5293,Shelly Gonzalez,silver,702,2025-05-05,Port Pamelamouth
5294,Ms. Andrea Thornton,silver,419,2024-09-01,Alexishaven
5295,Lisa Johnson,bronze,777,2024-02-29,Jasonland
5296,Steven Vasquez,bronze,692,2022-06-06,Dennistown
5297,Jerome Collins,bronze,792,2025-12-19,South Joshuafurt
5298,Andrew Holmes,silver,778,2025-05-02,Malonemouth
5299,Alex Obrien,gold,565,2023-10-10,Nicholsburgh
5300,Heather Smith,bronze,365,2023-10-19,Port Brandonview
5301,Dawn King,bronze,358,2022-04-17,Charlestown
5302,Mark Thomas,silver,755,2023-12-26,Arianatown
5303,Danielle Cruz,bronze,682,2022-08-30,Laurafurt
5304,Mitchell Silva,bronze,799,2025-07-29,East James
5305,Melissa Le,gold,354,2021-03-28,East Chadstad
5306,Ashley Wallace,bronze,387,2023-08-17,Port Craigmouth
5307,Sarah Thornton DVM,silver,429,2026-01-19,East Misty
5308,Kristopher Mccormick,bronze,742,2025-05-08,Catherinechester
5309,Regina Wagner,bronze,595,2024-12-24,Jessicastad
5310,Michael Short,gold,704,2023-07-07,Deckerside
5311,John Mccormick,bronze,551,2023-02-11,Fullerfort
5312,Nancy Miller,silver,370,2021-05-17,Darrylhaven
5313,Luke Miller,silver,695,2024-09-05,Port Cindy
5314,Brian Strickland,gold,324,2021-06-26,North Amy
5315,Deborah Wise,silver,428,2025-06-25,West Eric
5316,Lisa King,gold,729,2022-01-05,Sheriview
5317,Cynthia Smith,gold,412,2024-09-23,Port Jackieville
5318,Teresa Reynolds,bronze,747,2023-07-07,Denisehaven
5319,Jason Dean,gold,476,2023-06-29,Codyburgh
5320,Kristy Miller,gold,691,2023-06-24,Port Jamesport
5321,Karen Sanders DDS,silver,434,2021-06-22,Port Jeremiahfort
5322,Jay Allen,bronze,737,2021-08-12,Port Melanie
5323,Jasmine Morrow,gold,339,2025-06-11,Bellberg
5324,Jesse Lynch,silver,586,2025-07-13,Joshuamouth
5325,Cassandra Hill,bronze,331,2021-04-26,New Judithton
5326,Rebecca Pena,silver,420,2026-01-21,Ginaton
5327,Jamie Hooper,silver,528,2022-02-10,South Ryan
5328,Kayla Gregory,bronze,420,2022-03-12,Lauraborough
5329,Timothy Shepard,gold,692,2021-10-07,Port Walterside
5330,Ashley Lloyd,silver,425,2022-02-03,Lake Brettmouth
5331,Melissa Johnston,bronze,831,2023-02-08,Kendrahaven
5332,Stephanie Pierce MD,gold,847,2022-09-02,West Nichole
5333,Johnathan Neal,bronze,409,2026-02-02,Wrightmouth
5334,Aaron Moore,gold,711,2023-04-09,Catherinechester
5335,Melissa Hunt,silver,669,2024-02-10,Tylerside
5336,Alex Parks,bronze,394,2021-07-06,Samanthafurt
5337,Amanda Garcia,gold,359,2025-11-26,Hernandezstad
5338,Jennifer Macdonald,bronze,716,2024-06-27,East Heatherfort
5339,Johnny Newman,silver,796,2021-04-04,West Charles
5340,Jared Watson,gold,511,2024-07-15,Dominguezchester
5341,Kristi Aguilar,gold,337,2021-06-11,New Anthonymouth
5342,Kenneth Elliott,silver,527,2022-06-08,Crystalton
5343,Richard Mcknight,gold,700,2024-10-05,North Kyle
5344,Derek Moore,bronze,655,2024-02-24,Lake Thomas
5345,Henry Potter,silver,372,2026-02-05,South Davidville
5346,Anna Adams,silver,543,2022-09-27,Alexanderfurt
5347,Lucas Lane,gold,397,2023-10-04,Port Michael
5348,Michael Steele,bronze,685,2024-10-06,Catherineport
5349,Mary Harrison,gold,488,2024-07-28,Stantonchester
5350,Suzanne Potter,gold,679,2022-06-06,Bowmanton
5351,Christine Ali,silver,459,2025-07-05,South Angelaport
5352,Mitchell Roberts,gold,509,2021-08-21,Reidberg
5353,Loretta Delacruz,bronze,732,2021-09-04,East Karenton
5354,Jessica Cobb DVM,gold,624,2023-03-29,Port Angela
5355,Michael Gibson,silver,765,2021-11-03,Diazmouth
5356,Debra Hansen,bronze,578,2022-09-20,Donaldview
5357,Brian Flores,silver,578,2022-10-13,Lake Antonio
5358,Jason Henderson,silver,389,2025-01-15,Lake Scottport
5359,Andrew Short,bronze,756,2024-02-19,Martinfurt
5360,Nicholas Hutchinson,bronze,399,2024-10-27,East Dannymouth
5361,Leonard Brooks,gold,320,2025-12-27,Andersontown
5362,Melinda Everett,gold,687,2021-05-16,West Alisonfort
5363,Jacob Warren,gold,738,2021-04-01,Fostershire
5364,Antonio Miller,bronze,382,2022-07-18,Lake Russelltown
5365,Bryan Peters,bronze,846,2022-02-26,North Stephanieburgh
5366,Gregory Martinez,silver,828,2022-03-25,West Jeremy
5367,Timothy Brooks,gold,767,2025-10-05,Christianland
5368,Renee Burch,silver,682,2021-03-06,Lorettaview
5369,Jeffrey Miller,gold,371,2024-02-12,New Curtisland
5370,Ryan Andrade,gold,511,2024-11-22,Sergioborough
5371,Timothy Lewis,silver,563,2024-04-07,New Amyville
5372,Benjamin Anderson,bronze,582,2021-05-17,South Pedroton
5373,Joshua Edwards,silver,742,2021-08-13,Gayton
